20-03-2018 06:50:00,60.37,47.28,40.1,52.88,21.12,29.19,30.68,26.03,1
20-03-2018 06:49:00,58.42,46.6,39.62,51.79,21.49,29.41,30.9,26.24,1
20-03-2018 06:48:00,56.1,46.09,39.72,50.82,21.35,29.26,31.03,26.12,1
20-03-2018 06:47:00,54.97,45.82,40.04,50.2,22.01,29.26,30.68,26.43,1
20-03-2018 06:46:00,54.42,45.54,39.65,49.76,22.14,29.37,30.87,26.64,1
20-03-2018 06:45:00,54.06,45.47,39.44,49.5,22.82,29.53,31.04,26.9,1
20-03-2018 06:44:00,53.53,45.42,39.45,49.27,23.08,29.81,30.85,27.23,1
20-03-2018 06:43:00,52.94,45.31,39.65,48.85,23.73,29.78,30.91,27.49,1
20-03-2018 06:42:00,52.24,45.03,39.33,48.33,24.18,30.11,30.99,28.1,1
20-03-2018 06:41:00,51.46,44.82,39.05,47.93,24.98,30.03,30.91,28.44,1
20-03-2018 06:40:00,50.79,44.87,39.19,47.69,25.83,30.4,31.28,28.56,1
20-03-2018 06:39:00,50.37,44.97,39.27,47.65,26.01,30.64,30.94,28.81,1
20-03-2018 06:38:00,50.34,44.95,39.3,47.62,26.06,30.47,30.87,28.83,1
20-03-2018 06:37:00,50.21,44.82,39.17,47.48,26.26,30.32,31.05,28.78,1
20-03-2018 06:36:00,50.14,44.82,39.14,47.52,26.29,30.31,31.12,28.88,1
20-03-2018 06:35:00,50.21,44.89,39.21,47.55,26.11,30.46,31.16,28.65,1
20-03-2018 06:34:00,50.18,44.89,39.18,47.52,25.94,30.25,30.95,28.68,1
20-03-2018 06:33:00,50.34,45.02,39.56,47.62,26.15,30.11,30.43,28.74,1
20-03-2018 06:32:00,50.14,44.78,39.14,47.45,26.03,30.29,31,28.61,1
20-03-2018 06:31:00,50.11,44.65,38.96,47.38,26.18,30.44,30.9,28.75,1
20-03-2018 06:30:00,50.18,44.58,38.72,47.42,25.91,30.78,31.12,28.79,1
20-03-2018 06:29:00,50.24,44.65,38.69,47.45,25.76,30.47,31.1,28.6,1
20-03-2018 06:28:00,50.31,44.82,38.96,47.56,25.87,30.44,30.86,28.73,1
20-03-2018 06:27:00,50.41,45.06,39.55,47.73,25.72,30.23,30.67,28.64,1
20-03-2018 06:26:00,50.35,44.92,39.14,47.67,25.98,30.04,30.89,28.58,1
20-03-2018 06:25:00,50.55,45.06,39.24,47.83,25.84,30.35,30.8,28.65,1
20-03-2018 06:24:00,50.88,45.54,40.13,48.23,26,30.26,30.57,28.58,1
20-03-2018 06:23:00,50.85,45.33,39.89,48.1,25.51,29.95,30.82,28.49,1
20-03-2018 06:22:00,50.72,44.99,39.35,47.83,25.67,30.2,30.83,28.49,1
20-03-2018 06:21:00,50.96,45.09,39.47,48,25.45,30.63,30.8,28.55,1
20-03-2018 06:20:00,50.85,44.85,39,47.86,25.73,30.49,30.87,28.53,1
20-03-2018 06:19:00,50.92,44.65,38.4,47.77,25.97,30.18,31.31,28.48,1
20-03-2018 06:18:00,51.29,45.1,38.96,48.24,25.53,30.14,30.9,28.45,1
20-03-2018 06:17:00,51.37,45.13,39.2,48.31,25.63,30.48,31.12,28.43,1
20-03-2018 06:16:00,51.37,44.99,38.9,48.22,25.35,30.22,31.11,28.41,1
20-03-2018 06:15:00,51.65,45.3,39.33,48.59,25.27,30.28,31.05,28.05,1
20-03-2018 06:14:00,51.97,45.47,39.44,48.79,25.27,30.13,30.94,28.12,1
20-03-2018 06:13:00,52.26,45.45,39.17,48.9,25.25,29.82,31.15,27.8,1
