"Timestamp","EX1_FAN_IN_RH_ITL","EX1_FAN_OUT_RH_ITL","FA1_FAN_IN_RH_ITL","FA1_FAN_OUT_RH_ITL"
"20-03-2018 05:52:00","49.34","43.71","38.29","46.32"
"20-03-2018 05:51:00","48.65","43.50","37.87","46.04"
"20-03-2018 05:50:00","48.58","43.50","37.95","46.01"
"20-03-2018 05:49:00","48.58","43.42","37.45","46.01"
"20-03-2018 05:48:00","48.51","43.40","37.67","45.91"
"20-03-2018 05:47:00","48.38","43.15","37.39","45.70"
"20-03-2018 05:46:00","48.34","43.09","37.25","45.67"
"20-03-2018 05:45:00","48.41","43.02","37.01","45.70"
"20-03-2018 05:44:00","48.41","43.05","37.05","45.70"
"20-03-2018 05:43:00","48.41","43.02","36.96","45.67"
"20-03-2018 05:42:00","48.41","42.95","37.00","45.56"
"20-03-2018 05:41:00","48.28","42.88","36.93","45.50"
"20-03-2018 05:40:00","48.41","43.02","36.96","45.63"
"20-03-2018 05:39:00","48.41","43.02","36.96","45.60"
"20-03-2018 05:38:00","48.31","42.93","36.82","45.50"
"20-03-2018 05:37:00","48.34","43.02","37.06","45.53"
"20-03-2018 05:36:00","48.21","42.93","37.01","45.41"
"20-03-2018 05:35:00","48.19","42.80","36.72","45.41"
"20-03-2018 05:34:00","48.03","42.70","36.47","45.25"
"20-03-2018 05:33:00","47.86","42.66","36.56","45.12"
"20-03-2018 05:32:00","47.86","42.73","36.75","45.18"
"20-03-2018 05:31:00","47.83","42.73","36.54","45.15"
"20-03-2018 05:30:00","47.72","42.63","36.38","44.98"
"20-03-2018 05:29:00","47.75","42.87","36.56","45.10"
"20-03-2018 05:28:00","47.45","42.49","36.17","44.70"
"20-03-2018 05:27:00","47.58","42.84","36.76","44.87"
"20-03-2018 05:26:00","47.71","43.14","37.24","44.99"
"20-03-2018 05:25:00","0.00","42.93","36.78","44.64"
"20-03-2018 05:24:00","47.68","42.73","36.61","44.05"
"20-03-2018 05:23:00","47.48","42.07","36.39","42.51"
"20-03-2018 05:22:00","48.37","41.92","36.32","42.10"
"20-03-2018 05:21:00","49.25","42.46","36.68","42.58"
"20-03-2018 05:20:00","49.66","42.70","37.11","42.81"
"20-03-2018 05:19:00","50.01","42.31","36.63","42.54"
"20-03-2018 05:18:00","50.59","42.62","36.97","42.61"
"20-03-2018 05:17:00","51.29","42.52","36.55","42.61"
"20-03-2018 05:16:00","52.00","42.58","36.69","42.89"
"20-03-2018 05:15:00","52.68","42.35","36.66","42.75"
"20-03-2018 05:14:00","50.44","42.18","36.75","42.42"
"20-03-2018 05:13:00","48.09","42.14","36.59","42.07"
"20-03-2018 05:12:00","46.88","41.97","36.39","41.83"
"20-03-2018 05:11:00","46.47","42.00","36.31","41.76"
"20-03-2018 05:10:00","45.90","41.84","36.19","41.65"
"20-03-2018 05:09:00","45.65","41.57","35.87","41.48"
"20-03-2018 05:08:00","45.50","41.39","35.66","41.33"
"20-03-2018 05:07:00","45.38","41.65","36.04","41.46"
"20-03-2018 05:06:00","45.93","41.49","35.83","41.49"
"20-03-2018 05:05:00","45.83","41.29","35.61","41.35"
"20-03-2018 05:04:00","44.99","41.39","35.72","41.28"
"20-03-2018 05:03:00","44.93","41.27","35.54","41.18"
"20-03-2018 05:02:00","44.97","41.04","35.09","40.97"
"20-03-2018 05:01:00","45.27","41.24","35.26","41.17"
"20-03-2018 05:00:00","45.52","41.15","35.29","41.25"
"20-03-2018 04:59:00","45.65","41.36","35.61","41.35"
"20-03-2018 04:58:00","45.86","41.24","35.40","41.35"
"20-03-2018 04:57:00","46.20","41.51","35.63","41.49"
"20-03-2018 04:56:00","46.44","41.55","35.56","41.52"
"20-03-2018 04:55:00","46.69","41.49","35.72","41.55"
"20-03-2018 04:54:00","46.76","41.41","35.50","41.49"
"20-03-2018 04:53:00","46.96","41.37","35.33","41.52"
"20-03-2018 04:52:00","47.21","41.36","35.47","41.50"
"20-03-2018 04:51:00","47.72","41.25","35.33","41.50"
"20-03-2018 04:50:00","48.26","41.72","35.85","41.92"
"20-03-2018 04:49:00","48.15","41.52","35.90","41.81"
"20-03-2018 04:48:00","48.92","41.45","35.65","41.74"
"20-03-2018 04:47:00","49.64","42.00","36.26","42.19"
"20-03-2018 04:46:00","50.82","42.27","36.33","42.58"
"20-03-2018 04:45:00","51.37","42.71","37.19","42.95"
"20-03-2018 04:44:00","52.27","42.44","36.65","42.84"
"20-03-2018 04:43:00","53.76","42.54","36.73","43.01"
"20-03-2018 04:42:00","53.52","42.51","36.80","42.84"
"20-03-2018 04:41:00","51.44","42.07","36.33","42.37"
"20-03-2018 04:40:00","49.99","42.20","36.55","42.36"
"20-03-2018 04:39:00","49.35","42.13","36.29","42.29"
"20-03-2018 04:38:00","48.94","42.10","36.40","42.12"
"20-03-2018 04:37:00","48.52","42.10","36.19","42.07"
"20-03-2018 04:36:00","47.83","42.44","36.56","42.21"
"20-03-2018 04:35:00","47.28","42.44","36.56","42.25"
"20-03-2018 04:34:00","46.80","42.27","36.47","42.18"
"20-03-2018 04:33:00","46.37","42.23","36.55","42.00"
"20-03-2018 04:32:00","46.18","42.10","36.31","41.89"
"20-03-2018 04:31:00","45.45","41.94","36.07","41.76"
"20-03-2018 04:30:00","45.32","42.07","36.38","41.87"
"20-03-2018 04:29:00","44.93","41.60","36.14","41.53"
"20-03-2018 04:28:00","45.12","41.49","35.88","41.46"
"20-03-2018 04:27:00","45.43","41.65","35.97","41.52"
"20-03-2018 04:26:00","45.74","41.96","36.21","41.69"
"20-03-2018 04:25:00","45.57","41.62","35.94","41.52"
"20-03-2018 04:24:00","45.79","41.30","35.61","41.39"
"20-03-2018 04:23:00","45.86","41.44","35.56","41.51"
"20-03-2018 04:22:00","45.77","41.37","35.56","41.39"
"20-03-2018 04:21:00","46.03","41.24","35.41","41.23"
"20-03-2018 04:20:00","46.24","41.24","35.28","41.37"
"20-03-2018 04:19:00","46.65","41.34","35.40","41.52"
"20-03-2018 04:18:00","46.53","41.17","35.61","41.35"
"20-03-2018 04:17:00","46.60","41.04","35.29","41.21"
"20-03-2018 04:16:00","47.22","41.09","35.29","41.32"
"20-03-2018 04:15:00","47.49","41.06","35.26","41.35"
"20-03-2018 04:14:00","47.97","41.13","35.15","41.49"
"20-03-2018 04:13:00","48.12","41.16","35.28","41.52"
"20-03-2018 04:12:00","48.50","41.13","35.24","41.46"
"20-03-2018 04:11:00","48.91","41.00","35.05","41.46"
"20-03-2018 04:10:00","49.66","41.37","35.47","41.74"
"20-03-2018 04:09:00","50.44","41.30","35.47","41.85"
"20-03-2018 04:08:00","51.09","41.34","35.72","41.90"
"20-03-2018 04:07:00","51.71","41.00","35.34","41.59"
"20-03-2018 04:06:00","52.88","41.37","35.50","42.05"
"20-03-2018 04:05:00","50.82","41.13","35.34","41.65"
"20-03-2018 04:04:00","48.64","41.62","35.89","41.81"
"20-03-2018 04:03:00","47.94","41.55","35.85","41.68"
"20-03-2018 04:02:00","47.65","41.24","35.47","41.46"
"20-03-2018 04:01:00","47.57","41.71","35.80","41.67"
"20-03-2018 04:00:00","47.65","41.55","35.72","41.77"
"20-03-2018 03:59:00","47.83","41.15","35.43","41.50"
"20-03-2018 03:58:00","48.15","41.17","35.47","41.50"
"20-03-2018 03:57:00","48.85","41.04","35.33","41.52"
"20-03-2018 03:56:00","46.55","41.13","35.12","41.35"
"20-03-2018 03:55:00","46.55","41.13","35.37","41.42"
"20-03-2018 03:54:00","47.10","41.24","35.33","41.52"
"20-03-2018 03:53:00","47.01","41.20","35.34","41.49"
"20-03-2018 03:52:00","47.28","41.17","35.31","41.45"
"20-03-2018 03:51:00","48.03","41.42","35.28","41.77"
"20-03-2018 03:50:00","48.37","41.49","35.70","41.87"
"20-03-2018 03:49:00","48.52","41.29","35.53","41.77"
"20-03-2018 03:48:00","48.96","41.20","35.29","41.81"
"20-03-2018 03:47:00","49.37","41.27","35.29","41.74"
"20-03-2018 03:46:00","50.12","41.27","35.05","41.95"
"20-03-2018 03:45:00","51.56","41.83","35.63","42.51"
"20-03-2018 03:44:00","51.94","42.11","35.98","42.84"
"20-03-2018 03:43:00","52.38","42.14","36.05","42.84"
"20-03-2018 03:42:00","52.85","42.14","35.73","42.82"
"20-03-2018 03:41:00","53.56","42.09","35.79","42.98"
"20-03-2018 03:40:00","54.50","42.24","35.83","43.40"
"20-03-2018 03:39:00","55.70","42.68","36.24","43.95"
"20-03-2018 03:38:00","56.97","42.93","35.70","44.90"
"20-03-2018 03:37:00","63.61","43.58","35.56","48.08"
"20-03-2018 03:36:00","63.14","44.82","35.98","52.67"
"20-03-2018 03:35:00","62.32","45.29","36.14","52.40"
"20-03-2018 03:34:00","61.13","44.89","36.07","51.82"
"20-03-2018 03:33:00","59.42","44.33","35.85","50.86"
"20-03-2018 03:32:00","57.24","43.73","35.85","49.79"
"20-03-2018 03:31:00","56.01","43.45","35.72","49.18"
"20-03-2018 03:30:00","55.43","43.38","35.66","48.93"
"20-03-2018 03:29:00","54.97","43.41","35.72","48.69"
"20-03-2018 03:28:00","54.39","43.29","35.79","48.34"
"20-03-2018 03:27:00","53.94","43.35","35.77","48.22"
"20-03-2018 03:26:00","53.33","43.35","35.84","47.92"
"20-03-2018 03:25:00","52.91","43.52","36.12","47.79"
"20-03-2018 03:24:00","51.96","43.68","36.41","47.58"
"20-03-2018 03:23:00","50.54","43.09","35.92","46.69"
"20-03-2018 03:22:00","50.31","43.05","36.17","46.64"
"20-03-2018 03:21:00","50.44","43.22","36.30","46.80"
"20-03-2018 03:20:00","50.76","43.03","35.85","46.90"
"20-03-2018 03:19:00","51.26","43.49","36.25","47.31"
"20-03-2018 03:18:00","51.37","43.73","36.69","47.58"
"20-03-2018 03:17:00","51.49","43.52","36.32","47.52"
"20-03-2018 03:16:00","51.67","43.45","36.18","47.56"
"20-03-2018 03:15:00","52.06","43.52","36.07","47.83"
"20-03-2018 03:14:00","52.40","43.52","35.83","48.04"
"20-03-2018 03:13:00","53.17","43.93","35.80","48.62"
"20-03-2018 03:12:00","53.65","44.01","36.12","48.92"
"20-03-2018 03:11:00","54.17","44.07","36.01","49.37"
"20-03-2018 03:10:00","54.84","44.45","36.18","49.82"
"20-03-2018 03:09:00","55.70","44.66","36.27","50.34"
"20-03-2018 03:08:00","56.43","44.87","36.38","50.78"
"20-03-2018 03:07:00","57.54","44.85","36.07","51.28"
"20-03-2018 03:06:00","59.68","45.02","35.82","52.14"
"20-03-2018 03:05:00","61.88","45.06","35.66","52.49"
"20-03-2018 03:04:00","61.04","45.19","36.14","52.35"
"20-03-2018 03:03:00","59.38","45.17","36.47","51.82"
"20-03-2018 03:02:00","57.52","45.10","37.30","51.23"
"20-03-2018 03:01:00","55.03","44.38","37.09","50.01"
"20-03-2018 03:00:00","54.12","44.04","36.53","49.50"
"20-03-2018 02:59:00","53.83","44.35","36.41","49.73"
"20-03-2018 02:58:00","53.74","45.16","36.05","50.24"
"20-03-2018 02:57:00","53.39","48.03","36.73","51.47"
"20-03-2018 02:56:00","53.42","49.46","36.53","51.62"
"20-03-2018 02:55:00","53.44","49.83","37.13","51.24"
"20-03-2018 02:54:00","53.73","50.20","37.24","51.47"
"20-03-2018 02:53:00","54.03","50.44","36.98","51.76"
"20-03-2018 02:52:00","54.20","50.51","36.63","51.76"
"20-03-2018 02:51:00","54.20","50.58","36.86","51.68"
"20-03-2018 02:50:00","54.23","50.44","36.24","51.71"
"20-03-2018 02:49:00","54.23","50.58","36.63","51.95"
"20-03-2018 02:48:00","54.50","50.88","36.98","51.97"
"20-03-2018 02:47:00","54.76","51.08","37.15","51.95"
"20-03-2018 02:46:00","54.82","50.98","36.66","51.85"
"20-03-2018 02:45:00","54.91","51.05","36.53","51.88"
"20-03-2018 02:44:00","54.88","51.05","36.66","51.85"
"20-03-2018 02:43:00","55.26","51.30","36.73","52.03"
"20-03-2018 02:42:00","55.58","51.53","36.66","52.14"
"20-03-2018 02:41:00","55.90","51.62","36.65","51.97"
"20-03-2018 02:40:00","56.05","51.71","36.59","51.88"
"20-03-2018 02:39:00","56.16","51.78","36.43","51.95"
"20-03-2018 02:38:00","56.55","52.01","36.36","52.09"
"20-03-2018 02:37:00","57.07","52.36","36.58","52.30"
"20-03-2018 02:36:00","57.68","52.72","36.51","52.36"
"20-03-2018 02:35:00","58.26","52.98","36.69","52.24"
"20-03-2018 02:34:00","59.05","53.25","36.36","52.30"
"20-03-2018 02:33:00","59.54","53.10","36.14","51.71"
"20-03-2018 02:32:00","60.09","52.90","36.72","51.82"
