20-03-2018 08:25:00,48.75,49.71,44.79,47.86,27.85,28.71,28.12,29.53,4
20-03-2018 08:24:00,48.5,49.54,44.75,47.61,28.29,28.61,28.4,29.69,4
20-03-2018 08:23:00,48.15,49.37,44.33,47.42,28.55,28.67,28.47,29.81,4
20-03-2018 08:22:00,48.02,49.36,44.19,47.36,29.05,28.45,28.73,30.03,4
20-03-2018 08:21:00,47.92,49.46,44.35,47.25,29.28,29.34,29.24,30.21,4
20-03-2018 08:20:00,47.85,49.63,44.42,47.15,29.12,29.5,28.98,30.21,4
20-03-2018 08:19:00,47.75,49.69,44.49,47.12,29.02,29.28,28.94,30.39,4
20-03-2018 08:18:00,48.05,49.8,44.66,47.05,29.26,29.29,29.06,30.39,4
20-03-2018 08:17:00,48.32,49.67,44.56,47.12,29.32,29.2,28.85,30.46,4
20-03-2018 08:16:00,48.71,49.88,44.8,47.22,29.09,29.12,28.7,30.54,4
20-03-2018 08:15:00,49.44,50.09,45.02,47.6,29.03,29.23,28.83,30.43,4
20-03-2018 08:14:00,50.05,50.79,45.73,48.19,28.92,28.99,28.93,30.22,4
20-03-2018 08:13:00,50.7,50.97,46.08,48.75,28.95,29.07,28.61,30.04,4
20-03-2018 08:12:00,51.39,51.12,46.17,49.61,28.44,28.73,28.6,29.73,4
20-03-2018 08:11:00,51.72,51.43,46.6,50.47,27.59,28.57,28.24,29.44,4
20-03-2018 08:10:00,51.75,51.13,46.24,50.88,27.47,28.16,28.21,29.03,4
20-03-2018 08:09:00,51.72,50.92,46.04,50.72,27.21,27.8,28.14,28.73,4
20-03-2018 08:08:00,51.72,50.96,45.77,50.59,27.05,27.97,28.1,28.51,4
20-03-2018 08:07:00,51.75,50.96,46.08,50.69,27.04,27.92,27.98,28.94,4
20-03-2018 08:06:00,51.72,50.96,46.04,50.65,27.16,27.9,28.13,28.82,4
20-03-2018 08:05:00,51.75,50.98,46.06,50.62,27.31,28.3,28.07,28.75,4
20-03-2018 08:04:00,51.78,51.02,46.13,50.65,27.35,28.48,28.28,28.79,4
20-03-2018 08:03:00,51.83,50.85,46.03,50.65,27.44,28.47,28.24,28.98,4
20-03-2018 08:02:00,51.86,50.82,46.01,50.69,27.19,28.05,28.26,28.69,4
20-03-2018 08:01:00,51.83,50.75,46.03,50.69,27.15,28.16,28.16,28.63,4
20-03-2018 08:00:00,51.8,50.55,45.8,50.69,27.15,28.34,28.11,28.81,4
20-03-2018 07:59:00,51.78,50.55,45.83,50.65,27.08,28.25,28.18,28.82,4
20-03-2018 07:58:00,51.78,50.55,45.84,50.59,27.14,28.2,28.15,28.57,4
20-03-2018 07:57:00,51.75,50.55,45.86,50.52,27.06,27.58,28.05,28.57,4
20-03-2018 07:56:00,51.75,50.55,45.83,50.55,27.07,28.21,28.35,28.67,4
20-03-2018 07:55:00,51.72,50.54,45.83,50.44,27.08,28.21,28.15,28.81,4
20-03-2018 07:54:00,51.69,50.47,45.73,50.44,27.15,28.33,28.23,28.67,4
20-03-2018 07:53:00,51.6,50.44,45.73,50.27,26.73,28.56,28.03,28.6,4
20-03-2018 07:52:00,51.66,50.44,45.56,50.41,27.08,28.21,28.39,28.66,4
20-03-2018 07:51:00,51.62,50.5,45.73,50.34,27.28,28.44,28.51,28.75,4
20-03-2018 07:50:00,51.57,50.37,45.67,50.21,27.12,28.37,28.44,28.75,4
