20-03-2018 05:21:00,49.25,42.46,36.68,42.58,26.7,32.04,32.1,31.86,5
20-03-2018 05:20:00,49.66,42.7,37.11,42.81,26.65,32.55,32.43,32.01,5
20-03-2018 05:19:00,50.01,42.31,36.63,42.54,26.26,32.31,32.11,32.05,5
20-03-2018 05:18:00,50.59,42.62,36.97,42.61,25.88,32.65,32.17,31.88,5
20-03-2018 05:17:00,51.29,42.52,36.55,42.61,25.29,32.52,32.59,31.92,5
20-03-2018 05:16:00,52,42.58,36.69,42.89,24.57,32.79,32.48,31.86,5
20-03-2018 05:15:00,52.68,42.35,36.66,42.75,23.76,32.65,32.27,31.68,5
20-03-2018 05:14:00,50.44,42.18,36.75,42.42,24.08,32.33,32.04,31.79,5
20-03-2018 05:13:00,48.09,42.14,36.59,42.07,24.67,32.35,32.12,31.98,5
20-03-2018 05:12:00,46.88,41.97,36.39,41.83,24.65,32.64,32.09,32.03,5
20-03-2018 05:11:00,46.47,42,36.31,41.76,25.13,32.73,32.28,32.1,5
20-03-2018 05:10:00,45.9,41.84,36.19,41.65,25.38,32.71,32.28,32.16,5
20-03-2018 05:09:00,45.65,41.57,35.87,41.48,25.92,32.38,32.13,32.16,5
20-03-2018 05:08:00,45.5,41.39,35.66,41.33,26.05,32.56,32.22,32.21,5
20-03-2018 05:07:00,45.38,41.65,36.04,41.46,26.78,32.38,32.36,32.46,5
20-03-2018 05:06:00,45.93,41.49,35.83,41.49,27.69,32.62,32.36,32.3,5
20-03-2018 05:05:00,45.83,41.29,35.61,41.35,28.67,32.59,32.38,32.62,5
20-03-2018 05:04:00,44.99,41.39,35.72,41.28,28.68,33.2,32.47,32.61,5
20-03-2018 05:03:00,44.93,41.27,35.54,41.18,28.63,32.81,32.34,32.63,5
20-03-2018 05:02:00,44.97,41.04,35.09,40.97,28.49,33.34,32.75,32.61,5
20-03-2018 05:01:00,45.27,41.24,35.26,41.17,28.42,32.72,32.82,32.66,5
20-03-2018 05:00:00,45.52,41.15,35.29,41.25,28.74,32.71,32.49,32.4,5
20-03-2018 04:59:00,45.65,41.36,35.61,41.35,28.63,32.55,32.4,32.69,5
20-03-2018 04:58:00,45.86,41.24,35.4,41.35,28.27,32.69,32.44,32.4,5
20-03-2018 04:57:00,46.2,41.51,35.63,41.49,28.06,33.16,32.63,32.6,5
20-03-2018 04:56:00,46.44,41.55,35.56,41.52,28.11,32.52,32.74,32.55,5
20-03-2018 04:55:00,46.69,41.49,35.72,41.55,27.88,32.76,32.5,32.4,5
20-03-2018 04:54:00,46.76,41.41,35.5,41.49,28.12,32.56,32.75,32.62,5
20-03-2018 04:53:00,46.96,41.37,35.33,41.52,27.71,32.74,32.81,32.41,5
20-03-2018 04:52:00,47.21,41.36,35.47,41.5,27.61,32.83,32.58,32.31,5
20-03-2018 04:51:00,47.72,41.25,35.33,41.5,27.4,32.77,32.53,32.35,5
20-03-2018 04:50:00,48.26,41.72,35.85,41.92,27.16,32.89,32.57,32.3,5
20-03-2018 04:49:00,48.15,41.52,35.9,41.81,27.07,33.12,32.41,32.25,5
20-03-2018 04:48:00,48.92,41.45,35.65,41.74,26.53,32.78,32.5,32.16,5
20-03-2018 04:47:00,49.64,42,36.26,42.19,26.41,32.72,32.54,32.18,5
20-03-2018 04:46:00,50.82,42.27,36.33,42.58,26.04,32.29,32.38,32.24,5
20-03-2018 04:45:00,51.37,42.71,37.19,42.95,25.73,32.6,32.42,32.09,5
20-03-2018 04:44:00,52.27,42.44,36.65,42.84,25.05,32.4,32.39,32.24,5
20-03-2018 04:43:00,53.76,42.54,36.73,43.01,23.61,32.87,32.59,31.98,5
