19.2,0.6,28.80033,20.59867,18.6042,22.211,No_F
19,0.6,28.828,20.71567,18.73862,22.30933,No_F
19,0.6,28.77233,20.814,18.85517,22.38533,No_F
19,0.6,28.734,20.83367,18.85302,22.391,No_F
19,0.6,28.71033,20.73433,18.72003,22.307,No_F
19,0.6,28.706,20.604,18.5638,22.201,No_F
19.3,0.6,28.621,20.43833,18.38827,22.056,No_F
19.4,0.6,28.488,20.28733,18.23275,21.92167,No_F
19.5,0.6,28.324,20.208,18.16304,21.81467,No_F
19.6,0.6,28.33567,20.23,18.20129,21.82967,No_F
19.8,0.6,28.284,20.31433,18.2971,21.88667,F2
20,0.6,28.19433,20.41033,18.40864,21.948,F2
20.3,0.6,28.10867,20.52667,18.53341,22.02933,F2
20.4,0.6,28.04433,20.64533,18.66068,22.109,F2
20.6,0.6,28.01733,20.71133,18.71896,22.163,F2
20.8,0.6,27.99567,20.64767,18.61492,22.10833,F2
20.8,0.6,27.834,20.52233,18.4662,21.98967,F2
20.7,0.6,27.75533,20.63233,18.56309,21.88333,F2
21,0.6,27.44667,22.304,20.16291,22.92867,F2
21.5,0.6,27.336,23.31833,21.65227,23.81667,F2
21.5,0.6,27.329,24.03633,22.64971,24.46433,F2
21.9,0.6,27.35233,24.61367,23.41726,24.95033,F2
22.4,0.6,27.39033,25.10767,24.03646,25.33467,F2
22.7,0.6,27.425,25.52233,24.5552,25.67533,F2
23,0.6,27.459,25.87133,25.01959,25.949,F2
23.3,0.6,27.48167,26.155,25.41607,26.17767,F2
23.6,0.6,27.512,26.392,25.75105,26.35467,F2
23.8,0.6,27.53633,26.58533,26.04813,26.51267,F2
24,0.6,27.56067,26.75033,26.2991,26.64,F2
24.2,0.6,27.58033,26.88333,26.51682,26.75,F2
24.3,0.6,27.598,27.002,26.70415,26.83767,F2
24.5,0.6,27.61633,27.10267,26.85966,26.91067,F2
24.5,0.6,27.624,27.187,27.00338,26.973,F2
24.8,0.6,27.63167,27.26233,27.11885,27.02467,F2
25,0.6,27.64033,27.32967,27.22503,27.06833,F2
25.1,0.6,27.648,27.38067,27.31334,27.099,F2
25.4,0.6,27.65433,27.427,27.38948,27.13467,F2
25.6,0.6,27.66267,27.46633,27.45455,27.15667,F2
25.8,0.6,27.67,27.50633,27.52462,27.18233,F2
26,0.6,27.67733,27.539,27.58468,27.19733,F2
26.1,0.6,27.68267,27.56967,27.63938,27.217,F2
26.3,0.6,27.68467,27.59733,27.68979,27.23167,F2
26.5,0.6,27.67834,27.61633,27.73483,27.243,F2
26.8,0.6,27.67767,27.63167,27.76951,27.24333,F2
27,0.6,27.66867,27.64433,27.80061,27.25033,F2
27,0.6,27.663,27.653,27.831,27.25133,F2
27.3,0.6,27.65633,27.666,27.8571,27.249,OFF
27.4,0.6,27.65033,27.68133,27.88427,27.24667,OFF
27.6,0.6,27.64933,27.69133,27.90286,27.24267,OFF
27.8,0.6,27.64433,27.69733,27.91823,27.24533,OFF
27.8,0.6,27.64333,27.70467,27.93325,27.23833,OFF
28.1,0.6,27.637,27.704,27.94683,27.23933,OFF
28.1,0.6,27.633,27.70833,27.95541,27.22533,OFF
28.2,0.6,27.63133,27.709,27.96435,27.22633,OFF
28.4,0.6,27.62733,27.712,27.96935,27.227,OFF
28.6,0.6,27.62333,27.719,27.97722,27.223,OFF
28.6,729.4,28.11467,27.929,28.25178,,OFF
28.5,749.4,28.142,27.93833,28.26072,29.32267,OFF
28.4,698.1,28.15133,27.96167,28.27252,29.46367,OFF
27.9,741.9,28.16767,27.96067,28.28217,29.52267,OFF
27.7,728.1,28.19833,27.98167,28.29504,29.58867,OFF
26.9,715.6,28.216,28.01167,28.31399,29.53567,OFF
27.6,786.9,28.24833,28.004,28.32221,29.69233,OFF
28.6,806.9,28.33767,28.02433,28.36475,30.04633,OFF
28.5,780.6,28.34567,28.062,28.39585,29.788,OFF
26.8,809.4,28.338,28.067,28.4173,29.799,OFF
22.6,786.9,28.34233,28.10333,28.42481,29.70133,OFF
24.1,840.6,28.34133,28.105,28.43125,29.796,OFF
24.3,844.4,28.37533,28.11833,28.43447,29.96933,OFF
23.3,843.1,28.42,28.11933,28.44019,30.11033,OFF
23.2,816.9,28.428,28.11867,28.43876,29.96733,OFF
24.1,818.1,28.45133,28.121,28.43697,30.11433,OFF
23.2,863.1,28.462,28.13133,28.44519,30.11567,OFF
22.2,793.1,28.498,28.145,28.45806,30.25433,OFF
22.6,805.6,29.46933,28.26433,26.68628,30.74433,OFF
21.8,824.4,29.91667,29.48867,24.86301,31.867,F3
22.4,778.1,30.012,29.46933,23.61068,32.08667,F3
20.9,798.1,30.39533,29.461,22.68331,32.68533,F3
21.9,806.9,30.12033,29.26567,22.03623,31.94667,F3
21.8,764.4,29.991,28.97,21.58542,,F3
20.8,808.1,30.048,28.882,21.1986,,F3
21,790.6,30.01333,28.78767,20.90151,31.87867,F3
21.5,756.9,30.13333,28.788,20.72705,32.00167,F3
21.7,746.9,29.96767,28.695,20.6434,31.731,F3
20.1,709.4,29.91933,28.57033,20.6148,31.84333,F3
19.9,751.9,30.044,28.64667,20.64483,31.879,F3
20.4,733.1,30.406,28.92133,20.68916,32.433,F3
20.8,728.1,30.41767,28.959,20.64769,32.40767,F3
20.2,723.1,30.45067,28.95267,20.55581,32.56733,F3
20.2,736.9,30.544,28.98,20.41674,32.50633,F3
20.2,563.1,30.25467,28.74133,20.24228,32.06133,F3
20,691.9,30.20067,28.64167,20.1815,31.85767,F3
20.3,706.9,30.10567,28.584,20.18472,31.79933,F3
20.5,653.1,30.043,28.546,20.1958,31.888,F3
20.7,673.1,30.18467,28.639,20.26159,32.163,F3
20.8,643.1,30.22067,28.68133,20.28947,32.09034,F3
20.6,623.1,30.36867,28.71067,20.22119,32.384,F3
19.9,635.6,30.37333,28.76333,20.16613,32.169,F3
21.5,614.4,30.023,28.523,20.04386,31.67,F3
21.4,621.9,29.966,28.342,19.88442,31.58633,F3
21.1,531.9,29.902,28.23467,19.76322,31.432,F3
20.6,558.1,29.74067,28.11933,19.72497,31.30767,F3
20.6,578.1,29.71667,28.07967,19.74607,31.274,F3
21.3,573.1,29.65567,28.11233,19.81935,31.316,F3
20.3,533.1,29.85333,28.168,19.92982,31.48967,F3
19.5,546.9,29.87867,28.27033,20.02921,31.61033,F3
20.5,491.9,29.86533,28.31833,20.04351,31.55967,F3
20.9,496.9,30.08867,28.38833,19.97844,31.67167,F3
21.6,495.6,29.87067,28.26933,19.88227,31.33167,F3
21.9,405.6,29.85167,28.182,19.73141,31.41633,F3
22.7,351.9,29.66333,28.014,19.59484,31.069,F3
22.4,395.6,29.76033,27.989,19.56266,31.01367,F3
22.9,405.6,29.76966,27.98333,19.57339,31.15433,F3
22.3,431.9,29.724,27.981,19.6431,31.10533,F3
22.3,400.6,29.69133,28.00967,19.73248,31.15833,F3
22.3,351.9,29.71633,28.04567,19.82936,31.14933,F3
23.3,289.4,29.74167,28.07433,19.88835,31.039,F3
23,293.1,29.68367,27.99533,19.85582,30.84,F3
22.8,311.9,29.60967,27.16867,19.60521,30.096,F3
22.9,330.6,29.675,21.48233,18.38362,23.205,F3
22.5,300.6,29.585,20.42133,18.07795,22.18267,F3
22.7,270.6,29.42233,20.21933,18.03863,22.00767,F3
22.5,244.4,29.32967,20.21733,18.11335,21.99433,No_F
22,229.4,29.255,20.274,18.21345,22.03,No_F
21.5,215.6,29.322,20.35667,18.30961,22.098,No_F
22,198.1,29.36133,20.49,18.45297,22.22367,No_F
22.6,181.9,29.311,20.59567,18.56916,22.309,No_F
22.6,165.6,29.21367,20.602,18.57274,22.30567,No_F
22.4,146.9,29.162,20.499,18.44189,22.216,No_F
21.5,130.6,29.04867,20.324,18.25742,22.05767,No_F
20.3,116.9,28.919,20.13667,18.05186,21.875,No_F
20.7,103.1,28.98633,20.01367,17.91136,21.76967,No_F
20.6,89.4,28.949,20.00233,17.91958,21.762,No_F
21.2,76.9,28.89267,20.05967,18.00252,21.80267,No_F
21.2,63.1,28.95867,20.16367,18.11549,21.88333,No_F
21.6,46.9,28.94167,20.281,18.25671,21.982,No_F
22.2,31.9,28.897,20.40033,18.37969,22.073,No_F
22.9,20.6,28.72733,20.51567,18.48479,22.13533,No_F
22.7,13.1,28.63733,20.47133,18.42044,22.08233,No_F
22.8,8.1,28.63333,20.329,18.25742,21.975,No_F
23.1,4.4,28.67667,20.17467,18.16876,22.03567,No_F
23.7,1.9,28.508,22.91067,20.86898,26.77667,F4
24.3,0.6,28.465,26.46133,24.04039,28.21033,F4
24.6,0.6,28.35567,27.893,25.99272,28.426,F4
24.4,0.6,28.27767,28.52833,27.08382,28.44067,F4
24.2,0.6,28.28567,28.841,27.68907,28.58367,F4
24.3,0.6,28.298,29.056,28.07839,28.58733,F4
24.5,0.6,28.323,29.17467,28.3458,28.608,F4
24.9,0.6,28.304,29.23933,28.52027,28.54467,F4
25.4,0.6,28.308,29.28733,28.63538,28.55767,F4
25.9,0.6,28.273,29.30067,28.71332,28.448,F4
26.4,0.6,28.205,29.24767,28.72547,28.306,F4
26.9,0.6,28.163,29.18967,28.69973,28.17967,F4
27.6,0.6,28.103,29.13733,28.67649,28.14267,F4
28.1,0.6,28.06567,29.11133,28.63467,28.08933,F4
28.6,0.6,28.002,29.06133,28.57997,28.02767,F4
29.1,0.6,27.97333,29.01533,28.54315,27.961,F4
29.7,0.6,27.93667,28.972,28.51347,27.904,F4
30.4,0.6,27.89833,28.928,28.48738,,F4
31,0.6,27.87567,28.88,28.46199,27.78733,F4
31.5,0.6,27.85267,28.84567,28.43304,27.739,F4
32.1,0.6,27.798,28.78234,28.39085,27.63367,F4
32.7,0.6,27.767,28.74233,28.34867,27.623,F4
33.1,0.6,27.71467,28.678,28.33687,27.478,F4
33.6,0.6,27.655,28.59967,28.28396,27.35767,F4
33.9,0.6,27.595,28.51233,28.2171,27.24733,F4
34.3,0.6,27.545,28.44667,28.16133,27.168,F4
35,0.6,27.489,28.366,28.10914,27.02433,F4
35.3,0.6,27.43033,28.29167,28.04407,26.934,F4
35.6,0.6,27.39167,28.23,27.98151,26.901,F4
36,0.6,27.345,28.17267,27.93575,26.808,F4
36.7,0.6,27.27467,28.09733,27.8907,26.63967,F4
36.9,0.6,27.248,28.02633,27.8403,26.65833,F4
37.3,0.6,27.20767,27.98633,27.79668,26.583,F4
37.8,0.6,27.15933,27.90867,27.75092,26.45733,F4
38,0.6,27.10467,27.84867,27.69193,26.36733,F4
38.5,0.6,27.03633,27.77167,27.63437,26.22467,F4
38.6,0.6,27.00433,27.698,27.57539,26.18333,F4
38.6,0.6,26.96133,27.62933,27.52212,26.121,F4
38.7,0.6,26.93233,27.58633,27.48386,26.08667,F4
38.9,0.6,26.89067,27.543,27.45026,26.015,F4
39.2,0.6,26.83867,27.47633,27.41451,25.868,F4
39.4,0.6,26.85233,27.384,27.37947,25.872,F4
39.7,0.6,27.382,27.242,27.41129,26.211,F4
39.6,0.6,27.76633,27.19934,27.43417,26.33733,F4
39.4,0.6,27.979,27.198,27.45741,26.445,F4
39.5,0.6,28.10267,27.206,27.48422,26.542,F4
39.7,0.6,28.17067,27.21933,27.51282,26.62433,F4
39.7,0.6,28.187,27.22967,27.53713,26.698,F4
39.7,0.6,28.192,27.23867,27.56109,26.76167,F4
40.1,0.6,28.18233,27.24867,27.57753,26.802,OFF
40.3,0.6,28.16233,27.25833,27.58897,26.84567,OFF
40.5,0.6,28.13167,27.273,27.60041,26.89233,OFF
40.5,0.6,28.095,27.284,27.6047,26.92767,OFF
40.4,0.6,28.05067,27.298,27.61292,26.95233,OFF
39.6,0.6,28.00433,27.30667,27.61936,26.97967,OFF
39.3,0.6,27.96233,27.31567,27.62543,26.99233,OFF
39.3,0.6,27.92733,27.329,27.6308,27.00133,OFF
39.2,0.6,27.884,27.34033,27.6358,27.01267,OFF
39.3,0.6,27.84333,27.343,27.63795,27.022,OFF
39.3,0.6,27.80767,27.34933,27.64331,27.02234,OFF
39.7,0.6,27.774,27.356,27.63902,27.02667,OFF
39.9,0.6,27.74133,27.35667,27.63974,27.02867,OFF
40.5,0.6,27.70933,27.361,27.64796,27.03167,OFF
41,0.6,27.678,27.35967,27.64688,27.02867,OFF
41.6,0.6,27.64967,27.35633,27.64724,27.03234,OFF
41.9,0.6,27.622,27.35733,27.64081,27.02533,OFF
42,0.6,27.58834,27.35067,27.63259,27.01167,OFF
42.4,0.6,27.57133,27.33633,27.62543,27.03967,OFF
22.7,784.4,28.99167,27.72167,27.22754,30.05033,No_F
22.6,849.4,29.83834,25.28167,23.47196,26.111,No_F
21.6,846.9,29.898,23.809,21.93005,24.934,No_F
21.9,843.1,30.04667,22.94667,20.99661,24.28333,No_F
22.1,854.4,29.77667,22.29867,20.32272,23.74333,No_F
21.5,808.1,29.985,21.847,19.8476,23.41433,No_F
21.1,845.6,29.858,21.498,19.47365,23.133,No_F
21.7,799.4,29.57267,21.19333,19.15404,22.84233,No_F
21.6,823.1,29.49733,21.02567,19.01104,22.67867,No_F
21.1,810.6,29.98233,21.006,18.9878,22.73633,No_F
20.4,791.9,30.07,21.04633,19.03213,22.78433,No_F
20.5,705.6,29.95533,21.12033,19.13259,22.83333,No_F
20.7,796.9,29.932,21.17367,19.18729,22.86933,No_F
20.7,794.4,30.197,21.208,19.2048,22.93633,No_F
20.6,781.9,30.18733,21.16933,19.13437,22.92433,No_F
20.4,759.4,29.90767,21.006,18.97207,22.75767,No_F
20,756.9,29.94867,20.83233,18.7733,22.61633,No_F
20.3,754.4,30.19467,20.72933,18.63173,22.58,No_F
19.5,729.4,30.132,20.545,18.43689,22.42933,No_F
19.9,713.1,30.115,20.431,18.33249,22.31667,No_F
19.2,651.9,30.41733,20.463,18.37861,22.391,No_F
18.8,615.6,30.33967,20.561,18.49302,22.46334,No_F
18.4,571.9,30.07367,20.634,18.58311,22.48133,No_F
19.2,554.4,30.17267,20.74067,18.70358,22.58467,No_F
23.9,0.6,28.57233,26.94867,19.53156,23.211,No_F
23.9,0.6,28.51467,26.919,19.38427,23.10667,No_F
24.1,0.6,28.46,26.87867,19.23662,22.998,No_F
24.2,0.6,28.352,26.846,19.07146,22.87567,No_F
24.2,0.6,28.296,23.37633,18.51339,22.67933,No_F
24.2,0.6,28.231,20.192,17.94067,21.917,No_F
24.2,0.6,28.208,20.00033,17.92137,21.72533,No_F
24.4,0.6,28.191,20.049,17.9968,21.725,No_F
24.8,0.6,28.14367,20.14367,18.11263,21.76633,No_F
25.4,0.6,28.101,20.25133,18.24062,21.82467,No_F
25.9,0.6,28.077,20.29733,18.27923,21.85233,No_F
26.3,0.6,27.99833,20.21267,18.16304,21.77867,No_F
26.9,0.6,27.97267,20.07233,17.99215,21.662,No_F
27.3,0.6,27.928,19.91166,17.81876,21.524,No_F
27.8,0.6,27.83733,19.74833,17.63608,21.37167,No_F
28.3,0.6,27.70167,19.642,17.55457,21.25967,No_F
28.8,0.6,27.644,19.663,17.59246,21.266,No_F
29.4,0.6,27.598,19.74633,17.68434,21.31367,No_F
29.9,0.6,27.52367,19.838,17.79803,21.37833,No_F
30.3,0.6,27.46267,19.95133,17.92566,21.447,No_F
30.7,0.6,27.44967,20.075,18.05936,21.54133,No_F
31,0.6,27.44633,20.171,18.1659,21.625,No_F
31.4,0.6,27.43333,20.12933,18.08761,21.59467,No_F
