Timestamp,EX2_FAN_IN_RH_ITL,EX2_FAN_OUT_RH_ITL,FA2_FAN_IN_RH_ITL,FA2_FAN_OUT_RH_ITL,EX2_FAN_IN_TEMP_ITL,EX2_FAN_OUT_TEMP_ITL,FA2_FAN_IN_TEMP_ITL,FA2_FAN_OUT_TEMP_ITL
21-03-2018 12:58:00,51.3,41.6,47.5,48.87,28.82,28.92,29.39,29.28
21-03-2018 12:57:00,51.1,41.7,47.47,48.83,28.81,28.9,29.4,29.28
21-03-2018 12:56:00,50.86,41.36,47.54,48.8,28.8,28.92,29.39,29.28
21-03-2018 12:55:00,50.53,41.7,47.54,48.8,28.81,28.89,29.38,29.28
21-03-2018 12:54:00,50.39,41.7,47.5,48.77,28.82,28.89,29.41,29.29
21-03-2018 12:53:00,50.32,41.7,47.5,48.73,28.82,28.89,29.41,29.28
21-03-2018 12:52:00,50.26,41.64,47.5,48.7,28.82,28.9,29.39,29.28
21-03-2018 12:51:00,50.12,41.6,47.54,48.66,28.82,28.9,29.38,29.28
21-03-2018 12:50:00,49.98,41.64,47.56,48.63,28.81,28.91,29.38,29.28
21-03-2018 12:49:00,49.68,41.64,47.57,48.6,28.81,28.9,29.4,29.28
21-03-2018 12:48:00,49.45,41.64,47.66,48.57,28.83,28.9,29.4,29.3
21-03-2018 12:47:00,49.31,41.64,47.63,48.57,28.81,28.92,29.4,29.28
21-03-2018 12:46:00,49.18,41.7,47.59,48.57,28.82,28.91,29.39,29.28
21-03-2018 12:45:00,49.08,41.74,47.59,48.5,28.81,28.9,29.43,29.29
21-03-2018 12:44:00,48.98,41.77,47.56,48.5,28.79,28.91,29.42,29.28
21-03-2018 12:43:00,48.7,41.74,47.59,48.47,28.81,28.9,29.41,29.28
21-03-2018 12:42:00,48.44,41.7,47.59,48.43,28.8,28.9,29.42,29.28
21-03-2018 12:41:00,48.17,41.81,47.56,48.43,28.83,28.91,29.41,29.3
21-03-2018 12:40:00,48,41.87,47.56,48.4,28.82,28.89,29.4,29.29
21-03-2018 12:39:00,47.89,41.9,47.56,48.37,28.82,28.89,29.42,29.29
21-03-2018 12:38:00,47.83,41.9,47.53,48.37,28.82,28.88,29.42,29.29
21-03-2018 12:37:00,47.73,41.84,47.53,48.33,28.83,28.88,29.43,29.3
21-03-2018 12:36:00,47.63,41.87,47.56,48.33,28.81,28.91,29.41,29.3
21-03-2018 12:35:00,47.5,41.87,47.53,48.3,28.83,28.9,29.42,29.3
21-03-2018 12:34:00,47.46,41.87,47.53,48.3,28.83,28.91,29.41,29.31
21-03-2018 12:33:00,47.39,41.84,47.56,48.3,28.83,28.89,29.42,29.3
21-03-2018 12:32:00,47.36,41.87,47.53,48.27,28.85,28.9,29.42,29.29
21-03-2018 12:31:00,47.32,41.87,47.49,48.27,28.83,28.91,29.44,29.3
21-03-2018 12:30:00,47.29,41.84,47.46,48.27,28.84,28.88,29.42,29.3
21-03-2018 12:29:00,47.19,41.81,47.39,48.23,28.82,28.92,29.44,29.31
21-03-2018 12:28:00,47.12,41.77,47.46,48.2,28.82,28.93,29.44,29.31
21-03-2018 12:27:00,46.89,41.84,47.46,48.16,28.82,28.94,29.46,29.29
21-03-2018 12:26:00,46.79,41.6,47.49,48.09,28.82,28.91,29.45,29.31
21-03-2018 12:25:00,46.81,42,47.46,48.18,28.84,28.89,29.45,29.32
21-03-2018 12:24:00,46.77,41.97,47.46,48.15,28.86,28.91,29.45,29.33
21-03-2018 12:23:00,46.77,41.97,47.46,48.18,28.84,28.91,29.45,29.34
21-03-2018 12:22:00,46.74,42,47.42,48.13,28.86,28.91,29.46,29.33
21-03-2018 12:21:00,46.74,41.97,47.46,48.12,28.85,28.91,29.47,29.34
21-03-2018 12:20:00,46.71,41.97,47.39,48.12,28.85,28.91,29.46,29.34
21-03-2018 12:19:00,46.71,42,47.36,48.12,28.86,28.92,29.46,29.35
21-03-2018 12:18:00,46.71,42,47.36,48.12,28.87,28.91,29.47,29.35
21-03-2018 12:17:00,46.71,41.9,47.29,48.12,28.88,28.9,29.48,29.35
21-03-2018 12:16:00,46.67,41.9,47.29,48.12,28.86,28.96,29.48,29.34
21-03-2018 12:15:00,46.67,41.9,47.25,48.12,28.86,28.94,29.47,29.34
21-03-2018 12:14:00,46.64,41.87,47.25,48.12,28.87,28.94,29.5,29.36
21-03-2018 12:13:00,46.64,41.84,47.25,48.08,28.88,28.91,29.48,29.36
21-03-2018 12:12:00,46.67,41.77,47.19,48.15,28.87,28.92,29.48,29.38
21-03-2018 12:11:00,46.71,41.7,47.19,48.12,28.89,28.91,29.48,29.37
21-03-2018 12:10:00,46.67,41.57,47.15,48.09,28.86,28.95,29.5,29.34
21-03-2018 12:09:00,46.67,41.57,47.12,48.12,28.87,28.95,29.5,29.36
21-03-2018 12:08:00,46.67,41.57,47.12,48.12,28.87,28.94,29.49,29.36
21-03-2018 12:07:00,46.67,41.53,47.09,48.15,28.88,28.94,29.48,29.36
21-03-2018 12:06:00,46.67,41.43,47.05,48.12,28.88,28.96,29.51,29.37
21-03-2018 12:05:00,46.64,41.36,47.02,48.15,28.86,28.98,29.49,29.36
21-03-2018 12:04:00,46.6,41.29,47.02,48.12,28.86,28.98,29.49,29.35
21-03-2018 12:03:00,46.57,41.23,46.99,48.12,28.85,29.01,29.5,29.36
21-03-2018 12:02:00,46.51,41.33,46.92,48.12,28.86,28.98,29.49,29.37
21-03-2018 12:01:00,46.41,41.23,46.92,48.12,28.86,29.02,29.52,29.36
21-03-2018 12:00:00,46.38,41.29,46.89,48.05,28.86,28.99,29.53,29.36
20-03-2018 11:59:00,46.38,41.4,46.92,48.05,28.87,28.96,29.52,29.36
20-03-2018 11:58:00,46.34,41.36,46.89,48.05,28.87,28.98,29.52,29.38
20-03-2018 11:57:00,46.31,41.33,46.85,48.05,28.86,28.98,29.52,29.36
20-03-2018 11:56:00,46.24,41.29,46.89,48.02,28.86,29,29.52,29.37
20-03-2018 11:55:00,46.17,41.29,46.92,47.99,28.86,29,29.53,29.36
20-03-2018 11:54:00,46.1,41.36,46.99,47.92,28.86,29,29.51,29.37
20-03-2018 11:53:00,46.07,41.46,46.99,47.92,28.86,28.98,29.52,29.38
20-03-2018 11:52:00,46.03,41.5,46.99,47.89,28.89,28.96,29.53,29.39
20-03-2018 11:51:00,46.03,41.53,46.99,47.89,28.92,28.95,29.52,29.41
20-03-2018 11:50:00,46.03,41.53,46.92,47.89,28.91,28.94,29.52,29.42
20-03-2018 11:49:00,46.03,41.53,46.92,47.85,28.92,28.93,29.53,29.43
20-03-2018 11:48:00,46,41.5,46.85,47.85,28.93,28.92,29.51,29.41
20-03-2018 11:47:00,46.07,41.53,46.87,47.89,28.94,28.9,29.54,29.43
20-03-2018 11:46:00,46.07,41.43,46.84,47.89,28.92,28.92,29.55,29.42
20-03-2018 11:45:00,46.1,41.36,46.81,47.95,28.91,28.91,29.56,29.43
20-03-2018 11:44:00,46.17,41.23,46.77,47.95,28.93,28.92,29.54,29.43
20-03-2018 11:43:00,46.24,41.1,46.74,48.02,28.93,28.95,29.56,29.44
20-03-2018 11:42:00,46.24,40.98,46.74,47.99,28.91,29,29.56,29.41
20-03-2018 11:41:00,46.24,41.02,46.84,47.99,28.92,28.99,29.57,29.43
20-03-2018 11:40:00,46.24,40.83,46.64,47.99,28.91,29.01,29.57,29.41
20-03-2018 11:39:00,46.24,40.88,46.64,48.05,28.9,28.97,29.58,29.42
20-03-2018 11:38:00,46.2,40.76,46.57,48.02,28.91,29,29.6,29.42
20-03-2018 11:37:00,46.17,40.76,46.57,48.02,28.89,29.01,29.59,29.41
20-03-2018 11:36:00,46.14,40.76,46.57,47.99,28.91,29,29.61,29.42
20-03-2018 11:35:00,46.14,40.69,46.57,47.99,28.93,28.98,29.6,29.44
20-03-2018 11:34:00,46.14,40.66,46.57,47.99,28.92,29.02,29.61,29.44
20-03-2018 11:33:00,46.14,40.55,46.57,47.99,28.91,28.98,29.6,29.44
20-03-2018 11:32:00,46.14,40.48,46.57,48.02,28.92,28.99,29.61,29.45
20-03-2018 11:31:00,46.14,40.41,46.6,47.99,28.91,29.02,29.62,29.44
20-03-2018 11:30:00,46.1,40.45,46.64,47.99,28.92,29.07,29.62,29.43
20-03-2018 11:29:00,46.07,40.45,46.67,47.99,28.93,29.03,29.63,29.46
20-03-2018 11:28:00,46.07,40.34,46.64,47.99,28.92,29.03,29.62,29.45
20-03-2018 11:27:00,46.03,40.34,46.67,47.99,28.92,29.06,29.64,29.45
20-03-2018 11:26:00,46.03,40.34,46.71,47.95,28.93,29.05,29.62,29.47
20-03-2018 11:25:00,46,40.34,46.71,47.92,28.95,29.07,29.64,29.49
20-03-2018 11:24:00,45.97,40.45,46.71,47.92,28.94,29.06,29.66,29.47
20-03-2018 11:23:00,45.97,40.31,46.71,47.92,28.95,29.05,29.65,29.49
20-03-2018 11:22:00,46,40.31,46.67,47.95,28.97,28.98,29.65,29.5
20-03-2018 11:21:00,46.03,40.24,46.67,47.99,28.96,29,29.66,29.51
20-03-2018 11:20:00,46.03,40.21,46.67,47.99,28.96,29.03,29.68,29.5
20-03-2018 11:19:00,46.03,40.21,46.67,47.99,28.94,29.02,29.67,29.5
20-03-2018 11:18:00,46.07,40.21,46.67,47.99,28.97,29.01,29.68,29.51
20-03-2018 11:17:00,46.07,40.21,46.67,48.02,28.98,29.06,29.66,29.49
20-03-2018 11:16:00,46.07,40.17,46.67,48.02,28.96,29.04,29.67,29.5
20-03-2018 11:15:00,46.07,40.21,46.67,48.05,28.97,29.04,29.68,29.5
20-03-2018 11:14:00,46.1,40.17,46.67,48.05,28.98,29.02,29.69,29.51
20-03-2018 11:13:00,46.14,40.1,46.67,48.05,28.98,29.01,29.7,29.51
20-03-2018 11:12:00,46.14,40.1,46.71,48.05,28.98,29.07,29.7,29.51
20-03-2018 11:11:00,46.14,40.14,46.74,48.05,28.97,29.05,29.71,29.52
20-03-2018 11:10:00,46.2,40.1,46.73,48.05,29.01,29.01,29.71,29.54
20-03-2018 11:09:00,46.17,40.17,46.76,48.05,28.99,29.06,29.7,29.52
20-03-2018 11:08:00,46.17,40.28,46.76,48.05,28.98,29.05,29.72,29.52
20-03-2018 11:07:00,46.2,40.17,46.8,48.05,29,29.04,29.72,29.54
20-03-2018 11:06:00,46.24,40.1,46.8,48.05,29,29.02,29.72,29.56
20-03-2018 11:05:00,46.27,40.1,46.8,48.05,29,29.05,29.74,29.54
20-03-2018 11:04:00,46.27,40.14,46.8,48.05,29,29.04,29.74,29.55
20-03-2018 11:03:00,46.31,40.24,46.83,48.08,29.02,29.06,29.74,29.56
20-03-2018 11:02:00,46.38,40.28,46.83,48.12,29.08,29.05,29.73,29.61
20-03-2018 11:01:00,46.44,40.28,46.86,48.12,29.09,29.02,29.75,29.62
20-03-2018 11:00:00,46.64,40.34,46.83,48.18,29.05,29.08,29.73,29.58
20-03-2018 10:59:00,46.64,40.45,46.8,48.25,29.07,29.02,29.77,29.61
20-03-2018 10:58:00,46.88,40.75,46.76,48.36,28.97,29.2,29.77,29.54
20-03-2018 10:57:00,46.88,40.75,46.8,48.32,28.94,29.26,29.78,29.52
20-03-2018 10:56:00,46.88,40.85,46.8,48.32,28.98,29.15,29.79,29.56
20-03-2018 10:55:00,46.88,40.71,46.7,48.36,28.95,29.17,29.83,29.53
20-03-2018 10:54:00,46.88,40.75,46.7,48.36,28.94,29.19,29.83,29.53
20-03-2018 10:53:00,46.84,40.78,46.7,48.32,28.94,29.2,29.84,29.52
20-03-2018 10:52:00,46.84,40.75,46.73,48.29,28.94,29.21,29.84,29.53
20-03-2018 10:51:00,46.84,40.81,46.72,48.29,28.96,29.21,29.84,29.52
20-03-2018 10:50:00,46.77,40.91,46.69,48.29,28.94,29.22,29.86,29.53
20-03-2018 10:49:00,46.74,40.81,46.65,48.22,28.97,29.22,29.86,29.53
20-03-2018 10:48:00,46.74,40.78,46.69,48.18,28.96,29.2,29.88,29.55
20-03-2018 10:47:00,46.77,40.81,46.69,48.22,28.98,29.21,29.88,29.55
20-03-2018 10:46:00,46.77,40.81,46.69,48.18,28.98,29.22,29.88,29.54
20-03-2018 10:45:00,46.77,40.84,46.65,48.18,28.97,29.25,29.88,29.56
20-03-2018 10:44:00,46.74,40.81,46.65,48.18,28.97,29.27,29.9,29.56
20-03-2018 10:43:00,46.74,40.84,46.65,48.15,28.96,29.27,29.92,29.56
20-03-2018 10:42:00,46.71,40.91,46.65,48.12,28.96,29.31,29.92,29.57
20-03-2018 10:41:00,46.67,40.91,46.62,48.08,28.99,29.3,29.93,29.58
20-03-2018 10:40:00,46.67,40.91,46.58,48.12,28.98,29.23,29.94,29.59
20-03-2018 10:39:00,46.67,40.88,46.58,48.05,28.98,29.28,29.96,29.58
20-03-2018 10:38:00,46.64,40.91,46.58,48.05,28.98,29.29,29.96,29.58
20-03-2018 10:37:00,46.64,40.97,46.55,48.05,28.98,29.26,29.96,29.6
20-03-2018 10:36:00,46.6,40.91,46.55,47.99,28.99,29.29,29.98,29.58
20-03-2018 10:35:00,46.6,40.91,46.58,47.99,28.99,29.3,29.99,29.6
20-03-2018 10:34:00,46.6,40.94,46.55,47.99,29.01,29.3,29.99,29.6
20-03-2018 10:33:00,46.57,41,46.51,47.99,29,29.31,30.01,29.6
20-03-2018 10:32:00,46.6,41,46.54,47.98,29.02,29.3,30.01,29.62
20-03-2018 10:31:00,46.6,40.97,46.54,47.92,29.02,29.27,30.02,29.62
20-03-2018 10:30:00,46.6,40.94,46.54,47.94,29.01,29.3,30.04,29.62
20-03-2018 10:29:00,46.6,40.97,46.54,47.94,29.02,29.33,30.03,29.62
20-03-2018 10:28:00,46.6,41.04,46.54,47.94,29.03,29.32,30.05,29.63
20-03-2018 10:27:00,46.57,41,46.51,47.91,29.02,29.3,30.04,29.65
20-03-2018 10:26:00,46.57,41.04,46.51,47.87,29.03,29.29,30.08,29.64
20-03-2018 10:25:00,46.6,41,46.51,47.87,29.03,29.29,30.08,29.66
20-03-2018 10:24:00,46.6,40.97,46.51,47.87,29.03,29.32,30.09,29.65
20-03-2018 10:23:00,46.6,40.97,46.51,47.87,29.02,29.33,30.07,29.65
20-03-2018 10:22:00,46.6,40.97,46.51,47.87,29.03,29.37,30.1,29.65
20-03-2018 10:21:00,46.6,40.97,46.44,47.87,29.05,29.35,30.09,29.65
20-03-2018 10:20:00,46.57,41,46.38,47.84,29.04,29.35,30.1,29.66
20-03-2018 10:19:00,46.57,41.04,46.36,47.81,29.03,29.33,30.13,29.66
20-03-2018 10:18:00,46.57,41.04,46.36,47.81,29.05,29.35,30.15,29.66
20-03-2018 10:17:00,46.57,41,46.36,47.77,29.04,29.35,30.17,29.66
20-03-2018 10:16:00,46.57,41.04,46.36,47.74,29.04,29.37,30.16,29.66
20-03-2018 10:15:00,46.53,41.14,46.33,47.74,29.06,29.38,30.17,29.68
20-03-2018 10:14:00,46.53,41.04,46.3,47.74,29.07,29.37,30.2,29.68
20-03-2018 10:13:00,46.46,41.04,46.3,47.67,29.05,29.38,30.2,29.67
20-03-2018 10:12:00,46.46,41.11,46.26,47.67,29.06,29.36,30.21,29.7
20-03-2018 10:11:00,46.46,41.11,46.23,47.67,29.09,29.34,30.22,29.7
20-03-2018 10:10:00,46.46,41.11,46.23,47.64,29.07,29.34,30.23,29.7
20-03-2018 10:09:00,46.46,41.11,46.23,47.64,29.09,29.35,30.25,29.71
20-03-2018 10:08:00,46.46,41.11,46.23,47.64,29.09,29.32,30.24,29.71
20-03-2018 10:07:00,46.53,41.1,46.23,47.6,29.08,29.36,30.26,29.71
20-03-2018 10:06:00,46.53,41.1,46.23,47.6,29.08,29.37,30.27,29.73
20-03-2018 10:05:00,46.53,41.07,46.19,47.6,29.1,29.35,30.28,29.72
20-03-2018 10:04:00,46.53,41.03,46.19,47.54,29.08,29.39,30.32,29.72
20-03-2018 10:03:00,46.53,41.03,46.19,47.54,29.09,29.4,30.31,29.74
20-03-2018 10:02:00,46.57,41,46.19,47.54,29.09,29.4,30.34,29.72
20-03-2018 10:01:00,46.57,41,46.19,47.54,29.08,29.41,30.34,29.73
20-03-2018 10:00:00,46.53,41.03,46.15,47.47,29.07,29.47,30.36,29.73
20-03-2018 09:59:00,46.53,41,46.15,47.47,29.1,29.44,30.37,29.75
20-03-2018 09:58:00,46.57,41,46.15,47.44,29.09,29.44,30.38,29.75
20-03-2018 09:57:00,46.57,40.96,46.15,47.41,29.1,29.46,30.39,29.74
20-03-2018 09:56:00,46.53,41,46.14,47.41,29.1,29.51,30.4,29.76
20-03-2018 09:55:00,46.53,41.07,46.14,47.37,29.12,29.49,30.42,29.75
20-03-2018 09:54:00,46.46,41.13,46.11,47.34,29.11,29.5,30.45,29.78
20-03-2018 09:53:00,46.43,41.13,46.07,47.31,29.13,29.48,30.46,29.78
20-03-2018 09:52:00,46.43,41.1,46.04,47.31,29.16,29.42,30.49,29.8
20-03-2018 09:51:00,46.43,41.1,46,47.27,29.16,29.47,30.48,29.8
20-03-2018 09:50:00,46.43,41.13,46,47.29,29.17,29.41,30.5,29.83
20-03-2018 09:49:00,46.43,41.1,45.97,47.24,29.17,29.43,30.52,29.82
20-03-2018 09:48:00,46.46,41.1,45.97,47.2,29.18,29.44,30.54,29.82
20-03-2018 09:47:00,46.46,41.07,45.93,47.2,29.18,29.45,30.58,29.84
20-03-2018 09:46:00,46.46,41.07,45.93,47.19,29.19,29.48,30.58,29.84
20-03-2018 09:45:00,46.49,41.07,45.9,47.16,29.18,29.49,30.6,29.82
20-03-2018 09:44:00,46.49,41.03,45.93,47.16,29.19,29.48,30.64,29.83
20-03-2018 09:43:00,46.49,41.03,45.93,47.12,29.18,29.49,30.62,29.85
20-03-2018 09:42:00,46.49,41.03,45.9,47.09,29.17,29.5,30.65,29.85
20-03-2018 09:41:00,46.45,41.03,45.9,47.09,29.21,29.49,30.67,29.85
20-03-2018 09:40:00,46.49,41.03,45.9,47.05,29.21,29.51,30.69,29.85
20-03-2018 09:39:00,46.49,41,45.9,47.02,29.22,29.52,30.69,29.85
20-03-2018 09:38:00,46.49,41,45.86,47.02,29.22,29.55,30.71,29.86
20-03-2018 09:37:00,46.49,41,45.86,46.99,29.24,29.55,30.74,29.84
20-03-2018 09:36:00,46.49,40.96,45.86,46.96,29.23,29.55,30.76,29.86
20-03-2018 09:35:00,46.56,40.96,45.86,46.96,29.22,29.56,30.77,29.87
20-03-2018 09:34:00,46.56,40.93,45.89,46.89,29.22,29.56,30.8,29.86
20-03-2018 09:33:00,46.56,40.96,45.89,46.89,29.24,29.58,30.8,29.87
20-03-2018 09:32:00,46.56,41.03,45.89,46.86,29.24,29.55,30.8,29.87
20-03-2018 09:31:00,46.56,40.93,45.85,46.82,29.24,29.57,30.82,29.89
20-03-2018 09:30:00,46.56,40.93,45.85,46.82,29.24,29.58,30.87,29.89
20-03-2018 09:29:00,46.49,40.96,45.85,46.76,29.26,29.53,30.88,29.87
20-03-2018 09:28:00,46.49,40.93,45.85,46.76,29.26,29.6,30.89,29.89
20-03-2018 09:27:00,46.56,40.96,45.85,46.72,29.26,29.59,30.89,29.9
20-03-2018 09:26:00,46.49,40.96,45.84,46.69,29.28,29.63,30.92,29.9
20-03-2018 09:25:00,46.49,41,45.81,46.65,29.29,29.62,30.93,29.92
20-03-2018 09:24:00,46.49,41,45.81,46.62,29.31,29.57,30.94,29.94
20-03-2018 09:23:00,46.49,40.96,45.77,46.62,29.3,29.57,30.95,29.94
20-03-2018 09:22:00,46.49,40.96,45.77,46.55,29.29,29.58,31,29.94
20-03-2018 09:21:00,46.49,40.96,45.74,46.55,29.31,29.58,31.02,29.95
20-03-2018 09:20:00,46.45,41,45.74,46.48,29.31,29.61,31.04,29.94
20-03-2018 09:19:00,46.45,41,45.76,46.48,29.35,29.63,31.05,29.96
20-03-2018 09:18:00,46.47,40.96,45.73,46.45,29.37,29.58,31.07,29.98
20-03-2018 09:17:00,46.47,40.93,45.7,46.41,29.37,29.56,31.11,29.96
20-03-2018 09:16:00,46.51,40.93,45.7,46.35,29.35,29.57,31.18,29.98
20-03-2018 09:15:00,46.51,40.96,45.7,46.35,29.36,29.6,31.14,29.98
20-03-2018 09:14:00,46.47,40.96,45.7,46.28,29.37,29.59,31.17,30
20-03-2018 09:13:00,46.51,40.96,45.72,46.28,29.37,29.58,31.2,30.01
20-03-2018 09:12:00,46.51,41,45.72,46.22,29.38,29.62,31.22,29.98
20-03-2018 09:11:00,46.51,41.01,45.68,46.22,29.4,29.58,31.23,30.02
20-03-2018 09:10:00,46.51,41.01,45.72,46.15,29.4,29.66,31.27,30.01
20-03-2018 09:09:00,46.51,41.01,45.72,46.15,29.43,29.6,31.29,30.03
20-03-2018 09:08:00,46.47,41.01,45.72,46.13,29.41,29.6,31.29,30.06
20-03-2018 09:07:00,46.47,41.01,45.68,46.1,29.46,29.65,31.29,30.05
20-03-2018 09:06:00,46.44,41.01,45.68,46.1,29.45,29.64,31.32,30.07
20-03-2018 09:05:00,46.41,41,45.68,46.07,29.47,29.62,31.31,30.09
20-03-2018 09:04:00,46.41,41.01,45.7,46.03,29.5,29.61,31.35,30.09
20-03-2018 09:03:00,46.38,40.96,45.7,46.03,29.54,29.6,31.35,30.12
20-03-2018 09:02:00,46.4,40.93,45.7,46.03,29.56,29.55,31.35,30.14
20-03-2018 09:01:00,46.4,40.95,45.67,46,29.57,29.55,31.35,30.16
20-03-2018 09:00:00,46.44,40.95,45.67,45.96,29.59,29.52,31.38,30.17
20-03-2018 08:59:00,46.44,41.01,45.7,45.93,29.63,29.56,31.42,30.19
20-03-2018 08:58:00,46.47,41.08,45.7,45.86,29.63,29.57,31.44,30.19
20-03-2018 08:57:00,46.54,41.12,45.7,45.83,29.65,29.55,31.43,30.22
20-03-2018 08:56:00,46.6,41.15,45.7,45.83,29.69,29.61,31.45,30.25
20-03-2018 08:55:00,46.67,41.19,45.74,45.79,29.64,29.59,31.48,30.24
20-03-2018 08:54:00,46.77,41.29,45.8,45.72,29.58,29.65,31.49,30.21
20-03-2018 08:53:00,46.8,41.29,45.8,45.69,29.59,29.65,31.52,30.22
20-03-2018 08:52:00,46.8,41.29,45.8,45.69,29.6,29.66,31.54,30.23
20-03-2018 08:51:00,46.84,41.29,45.8,45.69,29.61,29.68,31.53,30.26
20-03-2018 08:50:00,46.84,41.29,45.83,45.79,29.64,29.64,31.55,30.28
20-03-2018 08:49:00,46.84,41.26,45.9,45.83,29.65,29.61,31.57,30.3
20-03-2018 08:48:00,46.86,41.23,45.9,45.93,29.68,29.57,31.55,30.32
20-03-2018 08:47:00,46.89,41.23,45.91,46.05,29.69,29.59,31.51,30.35
20-03-2018 08:46:00,46.89,41.23,45.91,46.15,29.72,29.58,31.49,30.37
20-03-2018 08:45:00,46.89,41.13,45.94,46.32,29.75,29.57,31.47,30.39
20-03-2018 08:44:00,46.93,41.26,45.98,46.45,29.74,29.57,31.45,30.43
20-03-2018 08:43:00,46.89,41.26,45.98,46.73,29.77,29.59,31.45,30.44
20-03-2018 08:42:00,46.89,41.23,45.98,47.05,29.79,29.58,31.44,30.47
20-03-2018 08:41:00,46.86,41.16,45.99,47.36,29.82,29.58,31.38,30.52
20-03-2018 08:40:00,46.83,41.16,46.02,47.56,29.87,29.57,31.32,30.57
20-03-2018 08:39:00,46.82,41.13,46.06,47.67,29.89,29.58,31.23,30.63
20-03-2018 08:38:00,46.75,41.1,46.1,47.76,29.94,29.57,31.2,30.69
20-03-2018 08:37:00,46.68,41.03,46.13,47.86,30.03,29.55,31.13,30.76
20-03-2018 08:36:00,46.58,41,46.18,47.88,30.11,29.53,31.08,30.84
20-03-2018 08:35:00,46.54,41,46.31,47.81,30.13,29.55,31.02,30.87
20-03-2018 08:34:00,46.47,41.03,46.39,47.78,30.22,29.56,30.96,30.97
20-03-2018 08:33:00,46.37,41,46.51,47.73,30.38,29.55,30.85,31.11
20-03-2018 08:32:00,46.32,40.96,46.61,47.83,30.57,29.54,30.7,31.29
20-03-2018 08:31:00,46.22,40.96,46.65,47.83,30.82,29.52,30.54,31.58
20-03-2018 08:30:00,46.19,40.96,46.61,47.89,31.14,29.44,30.52,31.8
20-03-2018 08:29:00,46.15,40.93,46.61,47.79,31.06,29.13,30.51,31.61
20-03-2018 08:28:00,46.19,40.91,46.58,47.79,31.43,29.49,30.36,31.81
20-03-2018 08:27:00,46.19,40.84,46.59,47.79,31.04,29.43,30.36,32.07
20-03-2018 08:26:00,46.19,40.84,46.59,47.79,31,29.73,30.2,31.91
20-03-2018 08:25:00,46.22,40.81,46.63,47.79,31.26,29.4,30.07,31.58
20-03-2018 08:24:00,46.29,40.78,46.63,47.83,31.17,30.02,30.16,31.65
20-03-2018 08:23:00,46.32,40.81,46.63,47.86,31.17,29.13,30.16,31.87
20-03-2018 08:22:00,46.29,40.81,46.7,47.82,31,29.57,29.93,31.54
20-03-2018 08:21:00,46.29,40.81,46.73,47.72,31.08,29.66,30.09,31.85
20-03-2018 08:20:00,46.22,40.95,46.76,47.65,30.77,29.7,30.34,31.2
20-03-2018 08:19:00,46.19,40.81,46.8,47.61,31.04,29.68,30.14,31.39
20-03-2018 08:18:00,46.06,40.75,46.87,47.47,30.94,29.94,30.33,31.73
20-03-2018 08:17:00,45.91,40.75,46.94,47.34,30.97,29.53,30.4,31.34
20-03-2018 08:16:00,45.74,40.88,47.01,47.09,30.71,29.83,30.16,31.56
20-03-2018 08:15:00,45.67,40.84,47.08,46.89,30.78,29.73,30,31.96
20-03-2018 08:14:00,45.61,40.81,47.09,46.74,31.12,29.55,30.53,32.12
20-03-2018 08:13:00,45.46,40.74,47.12,46.54,31.08,29.62,29.73,31.56
20-03-2018 08:12:00,45.42,40.81,47.12,46.39,31.26,29.64,30.03,32.13
20-03-2018 08:11:00,45.42,40.6,47.05,46.32,30.82,30.21,30.12,32.16
20-03-2018 08:10:00,45.44,40.6,46.98,46.25,31.47,29.84,30.05,31.93
20-03-2018 08:09:00,45.61,40.5,46.95,46.35,31.21,29.56,30.3,32.17
20-03-2018 08:08:00,45.74,40.57,46.95,46.51,31.17,29.72,30.36,31.89
20-03-2018 08:07:00,45.89,40.63,46.94,46.75,30.97,29.64,30.33,32.2
20-03-2018 08:06:00,46.17,40.63,46.87,47.6,31.15,29.54,29.97,32.11
20-03-2018 08:05:00,46.44,40.74,46.8,47.6,31.04,29.69,30.15,32.28
20-03-2018 08:04:00,46.72,40.77,46.77,48.11,30.74,29.9,30.33,31.65
20-03-2018 08:03:00,46.85,40.63,46.73,48.46,30.8,29.79,30.07,31.42
20-03-2018 08:02:00,46.83,40.6,46.7,48.49,30.55,30.21,30.26,31.6
20-03-2018 08:01:00,46.86,40.43,46.7,48.52,30.5,30.04,30.18,31.49
20-03-2018 08:00:00,46.89,40.43,46.7,48.57,30.59,29.66,30.24,31.27
20-03-2018 07:59:00,46.93,40.5,46.77,48.6,30.57,29.6,30.16,31.3
20-03-2018 07:58:00,46.93,40.57,46.8,48.6,30.39,29.47,30.21,31.05
20-03-2018 07:57:00,46.96,40.67,46.83,48.6,30.76,29.91,30.35,31.02
20-03-2018 07:56:00,46.96,40.6,46.87,48.6,30.49,29.64,30.25,30.94
20-03-2018 07:55:00,46.99,40.63,46.87,48.63,30.68,29.6,30.23,31.51
20-03-2018 07:54:00,46.99,40.6,46.87,48.63,30.37,29.36,30.29,31.08
20-03-2018 07:53:00,47.03,40.6,46.87,48.63,30.57,29.77,30.41,31.27
20-03-2018 07:52:00,47.06,40.74,46.94,48.63,30,29.48,30.14,31.11
20-03-2018 07:51:00,47.04,40.74,46.94,48.63,30.17,30.02,30.23,30.93
20-03-2018 07:50:00,47.04,40.63,46.9,48.6,30.34,29.65,30.26,31.06
